32
128
0.0185715,0.0177137,0.00773676,0.00785016,0.00505448,0.00173596,0.00149669,0.00461722,0.0408862,0.0255399,0.00467399,0.00143972,0.00111897,0.000710073,0.00122873,0.0100628,0.0229777,0.00911518,0.0014943,0.00176089,0.00391261,0.00394455,0.00385461,0.00879267,0.00616694,0.00341225,0.000999565,0.00309009,0.0071093,0.00735607,0.00414912,0.00373906,0.01873,0.0135972,0.00691574,0.00808485,0.00921503,0.00678406,0.00412837,0.00617197,0.0468477,0.0239899,0.00238381,0.00130783,0.000748847,0.000961475,0.0016781,0.0149888,0.0359897,0.00819124,0.00224174,0.00310722,0.00414292,0.00403809,0.00335118,0.00959722,0.00825596,0.00562979,0.00250948,0.00397219,0.00879496,0.00676198,0.00361513,0.00404252,0.0185718,0.003977,0.00247273,0.00298316,0.00740193,0.0112037,0.0143497,0.0186757,0.046176,0.00954602,0.000958644,0.000506081,0.00068153,0.00268021,0.00850599,0.0297725,0.0351098,0.00951828,0.0042939,0.00332613,0.00419837,0.00307371,0.00339199,0.00793308,0.00942377,0.00530407,0.00251259,0.00470491,0.00924794,0.00498826,0.00291311,0.00351368,0.0190049,0.0044916,0.00160301,0.00135122,0.00248566,0.00626313,0.0110995,0.0187649,0.031088,0.00434671,0.000763589,0.000700822,0.00136054,0.00286432,0.0102907,0.0288772,0.0194203,0.00505344,0.00264961,0.00333563,0.00439088,0.00304627,0.00303451,0.00971909,0.00643006,0.00448864,0.00273762,0.0060869,0.00785662,0.00258086,0.00133161,0.0028348,
0.00457318,0.00418278,0.00516808,0.00703276,0.00881665,0.00422611,0.00184698,0.00290611,0.0290305,0.0140021,0.00445994,0.00360067,0.00362207,0.00238942,0.00222958,0.00786814,0.0449578,0.0168875,0.00073119,0.000354401,0.00168443,0.00165628,0.00195669,0.0154142,0.0145928,0.00384,0.00113085,0.00194867,0.0074845,0.00759422,0.00364258,0.00721677,0.00614541,0.00395025,0.00402869,0.0064793,0.0105195,0.00693373,0.00405178,0.00615404,0.0336417,0.0131961,0.00467872,0.0048899,0.00476002,0.00453134,0.00642752,0.0105699,0.0484512,0.02019,0.00121358,0.000568257,0.00118249,0.00123406,0.00185214,0.0131946,0.0184813,0.00611937,0.00313517,0.00370605,0.00841984,0.00709669,0.00341606,0.00615867,0.0080403,0.00382258,0.00327292,0.00478042,0.00913711,0.00858453,0.00750093,0.00812791,0.0279657,0.00418323,0.00233142,0.00320159,0.00372488,0.00502468,0.0131205,0.025819,0.0461762,0.00860386,0.00154764,0.000946089,0.000883488,0.000781372,0.00413019,0.0278409,0.0184276,0.00729957,0.00448013,0.00626446,0.0090042,0.00449992,0.00205029,0.00548241,0.00833454,0.00403729,0.00222524,0.00324078,0.00719142,0.00829891,0.00751011,0.00779782,0.0262479,0.00572805,0.00165796,0.00128866,0.00209835,0.00254988,0.00860627,0.0242957,0.033241,0.00849184,0.00244389,0.00244465,0.00229505,0.00145898,0.0030603,0.0224853,0.0121252,0.00613841,0.00425053,0.00792125,0.00815269,0.00285035,0.00130434,0.00401824,
0.0140902,0.00977021,0.00539856,0.0060072,0.00448627,0.00222001,0.00208135,0.00563641,0.025131,0.0137193,0.0039831,0.00293768,0.00412158,0.00361006,0.00343434,0.0106487,0.0101931,0.00640398,0.0047212,0.00889411,0.0127452,0.00731002,0.00454625,0.00625928,0.00560238,0.00516796,0.00551078,0.00957315,0.0103123,0.00489117,0.00282122,0.00408201,0.0156397,0.0109971,0.00644937,0.00809424,0.00642951,0.00303196,0.00237464,0.00603928,0.0380386,0.0146549,0.00248224,0.00247715,0.00441596,0.00337813,0.0030811,0.0133515,0.012278,0.00428813,0.0036883,0.0138338,0.0299039,0.0121398,0.00401631,0.00541865,0.00942805,0.00900608,0.00661634,0.0103385,0.0120611,0.00500538,0.00274479,0.00519776,0.0188316,0.00736444,0.00393988,0.00608699,0.00655809,0.00394622,0.00401703,0.0103511,0.0380927,0.0121212,0.00218602,0.0028197,0.00475508,0.0017523,0.00177993,0.015755,0.012598,0.00396635,0.00289933,0.0134606,0.0318683,0.0138436,0.00316144,0.00351755,0.0103253,0.0060551,0.00460797,0.00960636,0.0141453,0.00737645,0.00488559,0.00738704,0.0159569,0.00480271,0.00178462,0.00244079,0.00402289,0.00508689,0.00536176,0.0139762,0.0285638,0.00926848,0.0023288,0.00285894,0.00371137,0.00214576,0.00303859,0.0169792,0.00873524,0.00431002,0.00352145,0.010657,0.0207223,0.00939629,0.00374061,0.00475804,0.00709099,0.00367647,0.00304105,0.00859037,0.0134084,0.00745964,0.00428104,0.00579357,
0.0028196,0.00228948,0.00325771,0.0137144,0.0180902,0.00713925,0.00238492,0.00286476,0.00546297,0.00557513,0.00787125,0.0145617,0.0154784,0.00600053,0.00248229,0.00363796,0.0187385,0.00974698,0.0045097,0.00378126,0.00443437,0.00390563,0.00428826,0.012549,0.0100029,0.00526125,0.00289621,0.00538117,0.0095611,0.00687158,0.00450374,0.00727913,0.00195951,0.00205244,0.00421345,0.0180525,0.0267097,0.0106743,0.00230078,0.00164091,0.0116405,0.00746015,0.00857009,0.0183119,0.020957,0.00861385,0.00214266,0.00351174,0.0349012,0.0147836,0.00432952,0.00374858,0.00425189,0.00338606,0.003271,0.0131288,0.00959428,0.0054635,0.00437168,0.0105309,0.0158888,0.00936762,0.00379257,0.00512629,0.00235494,0.00219815,0.00292262,0.0152541,0.0291365,0.0121017,0.00243454,0.00162423,0.0133961,0.00287961,0.00275416,0.00916461,0.0184809,0.0124153,0.00778823,0.0111694,0.033472,0.00966764,0.003501,0.00432637,0.00407029,0.00340224,0.00471151,0.0164533,0.00891403,0.00554002,0.00476714,0.0108859,0.0172155,0.00983644,0.00303149,0.00379347,0.00338206,0.00260141,0.00228177,0.00692424,0.0195071,0.0151665,0.00428454,0.00263025,0.0103678,0.0041319,0.00211112,0.00386992,0.012385,0.0132419,0.00805914,0.010419,0.0188194,0.00965038,0.0038317,0.00421976,0.00517574,0.00367432,0.0046471,0.0129324,0.00727076,0.00600491,0.00378086,0.00643267,0.0105114,0.00647372,0.0035039,0.00482997,
0.00877278,0.00874502,0.00770719,0.00700742,0.00636754,0.0034664,0.00354959,0.00698621,0.0144041,0.00886974,0.00643302,0.0049366,0.00517643,0.00494781,0.0076365,0.0160739,0.0186173,0.00695669,0.00332226,0.00262828,0.00355899,0.00438837,0.00840703,0.0193179,0.0154487,0.00488533,0.00254256,0.00276507,0.00452586,0.00410712,0.00567157,0.013555,0.0133919,0.0114148,0.00859585,0.00935523,0.00622175,0.00360443,0.00368598,0.00684454,0.0356051,0.0122278,0.00392626,0.00224306,0.0014785,0.00283334,0.00988069,0.0253237,0.0173485,0.00387996,0.0018835,0.00327897,0.0049907,0.00758523,0.0185298,0.0236988,0.0148966,0.00510257,0.0025268,0.0041274,0.00484281,0.0034845,0.00721123,0.0155812,0.0159414,0.0061945,0.0036972,0.00697911,0.0055735,0.0060831,0.010738,0.0128488,0.0372364,0.0136967,0.00226911,0.0016602,0.00096166,0.00163296,0.00634226,0.0218333,0.024241,0.00783061,0.00442692,0.0047483,0.00552788,0.00598397,0.00845078,0.0121306,0.0111739,0.00425622,0.00331745,0.00425939,0.00664579,0.00507143,0.00644094,0.0109185,0.0112741,0.00296103,0.00157795,0.00181143,0.00294501,0.00581942,0.0114004,0.0194666,0.0234677,0.00622432,0.00200615,0.00192178,0.00179073,0.00249635,0.00932635,0.0254333,0.0171386,0.00645213,0.00395099,0.00426401,0.00323376,0.00324876,0.00544223,0.0137949,0.00581767,0.00365687,0.00468247,0.00520141,0.00581909,0.0041598,0.00401936,0.00607134,
0.00843095,0.00599367,0.00402285,0.00564547,0.00544582,0.00357922,0.00309305,0.00578774,0.0170849,0.0121987,0.00594538,0.00646902,0.00622399,0.0026668,0.0025961,0.00844686,0.024492,0.0128756,0.00321839,0.00302438,0.00661146,0.00539124,0.00348841,0.0100165,0.00519581,0.00242093,0.0028704,0.00885928,0.0197652,0.0102818,0.00376622,0.00356677,0.00877919,0.00645839,0.00416149,0.00599166,0.00672261,0.00562206,0.00399632,0.00706729,0.0182293,0.0140447,0.00741797,0.012055,0.0126757,0.00570943,0.00274851,0.00527944,0.0383202,0.0196753,0.00345662,0.00379991,0.00731267,0.00374866,0.00203664,0.00870021,0.00710624,0.00244533,0.00240037,0.013696,0.0302813,0.0129784,0.0025117,0.00280942,0.00725022,0.00649027,0.00523464,0.00702139,0.0071254,0.00487182,0.00406641,0.00605258,0.017967,0.00474904,0.00394403,0.00777327,0.0126923,0.00855628,0.00768129,0.0137836,0.037291,0.00967387,0.00255381,0.00522867,0.0069792,0.00265351,0.00331758,0.0183363,0.00836328,0.00301108,0.00275522,0.0155244,0.034748,0.0121555,0.0016619,0.00223581,0.00644318,0.00378162,0.00330837,0.00588772,0.00596203,0.00477001,0.00400623,0.00569934,0.016024,0.00707024,0.0041379,0.00537635,0.00699263,0.00390247,0.00511347,0.0114885,0.0241194,0.0133389,0.00550709,0.00649997,0.00622046,0.00263959,0.00266327,0.0108726,0.00634187,0.00475284,0.00383678,0.0125087,0.022206,0.00855639,0.00183933,0.0025462,
0.0112597,0.0109228,0.00563186,0.00583196,0.0072417,0.00431855,0.0025541,0.00406021,0.0172069,0.0133301,0.00521839,0.00352328,0.00597852,0.00553079,0.00379627,0.00699034,0.00602651,0.00460704,0.00392977,0.00638427,0.0133137,0.0113795,0.00492257,0.00430765,0.00333645,0.00380831,0.00343654,0.00650974,0.0124938,0.0110956,0.00403492,0.00241454,0.0117679,0.00832743,0.00484364,0.00743207,0.0151675,0.0135579,0.00407981,0.00444432,0.0358303,0.0143903,0.00266405,0.00213723,0.00416283,0.00681642,0.00585614,0.0140703,0.00938106,0.00281418,0.00220638,0.00608769,0.0233668,0.0221096,0.00922314,0.00591669,0.00423521,0.00522571,0.00455087,0.00764636,0.0168853,0.0141898,0.00466715,0.0028031,0.00879466,0.00336705,0.0013247,0.00333705,0.0141323,0.0199816,0.0110575,0.00699326,0.0352106,0.0113263,0.00223839,0.00155994,0.00389566,0.00760363,0.00784301,0.0165328,0.0130956,0.00633739,0.00326866,0.00601218,0.0219788,0.0207065,0.00469865,0.00336743,0.00355849,0.00331655,0.00223661,0.00613596,0.0217623,0.0205592,0.00599603,0.00264445,0.00581105,0.00543613,0.00295732,0.00270862,0.00709495,0.0141641,0.0087568,0.00498069,0.0162176,0.00914179,0.00340621,0.00226101,0.0033763,0.00912435,0.00977188,0.0119489,0.0094638,0.00912119,0.00392638,0.00424541,0.0110925,0.0116356,0.00475582,0.00537755,0.00216961,0.00262425,0.00188727,0.00546666,0.0181454,0.0173885,0.00497816,0.00214292,
0.0043922,0.0040968,0.00364107,0.00595974,0.0112071,0.0145871,0.00812016,0.00462898,0.0135488,0.0134276,0.0067184,0.00392067,0.00694379,0.00898176,0.00557875,0.00642236,0.0271897,0.0177695,0.00340535,0.00150012,0.00273036,0.0036093,0.00285072,0.00916548,0.0115129,0.00700368,0.00230323,0.00374229,0.00839985,0.00794255,0.00397822,0.00539518,0.00397313,0.00242398,0.00145496,0.0046238,0.0144452,0.0215161,0.0113473,0.00621252,0.0130839,0.00747242,0.00341817,0.007195,0.0191478,0.0235177,0.00888045,0.00541487,0.0374177,0.0160575,0.00244738,0.00200004,0.00312113,0.00349745,0.00321681,0.0119315,0.0151008,0.00626601,0.00405783,0.00597902,0.0103097,0.00907063,0.00378229,0.00646338,0.00522479,0.00452434,0.0020565,0.00313298,0.0104681,0.0166035,0.0114641,0.00639598,0.00626214,0.00218766,0.00151727,0.00271161,0.0158712,0.0314665,0.0209928,0.00938781,0.033117,0.00822577,0.00243419,0.00248627,0.00310474,0.0071081,0.0146791,0.0218432,0.0128851,0.00938303,0.00499032,0.00586027,0.0100011,0.0091567,0.00336721,0.00486765,0.0054677,0.00727038,0.00474003,0.00387313,0.00686741,0.00900684,0.00435336,0.00352497,0.00563072,0.00637357,0.00512724,0.00446602,0.00892192,0.01273,0.00883638,0.00503093,0.00975874,0.00865642,0.00558627,0.00424985,0.00436379,0.00690553,0.00884956,0.00931468,0.00708704,0.00888472,0.00564327,0.00436994,0.00618964,0.00614828,0.00342419,0.00470396,
0.0129453,0.0120141,0.00672383,0.00686721,0.00703074,0.00390695,0.00261206,0.00509349,0.0330849,0.0212818,0.00441557,0.00268219,0.00235281,0.00183464,0.00234651,0.00836048,0.0196205,0.010022,0.00253903,0.00294898,0.00621975,0.00758599,0.00380448,0.00637165,0.00703039,0.00445898,0.00186312,0.00349727,0.00983229,0.00827019,0.00385827,0.00460684,0.0135031,0.0108085,0.00754596,0.00826296,0.0118042,0.00721321,0.00315127,0.00572927,0.0382653,0.0193712,0.00522138,0.00256351,0.00208964,0.00159146,0.00197827,0.014231,0.0294555,0.011366,0.00482918,0.00555468,0.00572876,0.00531675,0.00401335,0.00814329,0.00907286,0.00850327,0.00348859,0.00439705,0.00965555,0.00809688,0.00365207,0.00482139,0.0132609,0.00664676,0.00430075,0.00610409,0.0125518,0.00948542,0.0047022,0.00672058,0.0384945,0.0266911,0.00577256,0.00178232,0.00215336,0.00187755,0.00173521,0.0108812,0.0234922,0.0234966,0.00982277,0.00651115,0.00422939,0.00287251,0.00228407,0.00495801,0.0132477,0.0119065,0.00417707,0.00437829,0.00853009,0.00608993,0.00271681,0.0037895,0.0070285,0.00566494,0.00311923,0.00413272,0.0104733,0.00976155,0.00481369,0.00464429,0.0241576,0.0199879,0.0046065,0.00278473,0.00419624,0.00381432,0.00383919,0.00904293,0.0241663,0.0227153,0.00634143,0.00385273,0.00324498,0.00207416,0.00186735,0.0056714,0.0141923,0.0123668,0.0045501,0.00374608,0.00655157,0.00468353,0.00158648,0.00310693,
0.00644618,0.00699754,0.00530837,0.00955992,0.00845332,0.00423654,0.0028264,0.00403249,0.0113775,0.0122622,0.00741203,0.00588409,0.00578496,0.00476834,0.00443829,0.00749986,0.0244073,0.0158819,0.00496697,0.00262966,0.00277717,0.00270318,0.00488658,0.0118991,0.0218808,0.0094518,0.00229197,0.00237541,0.00308812,0.00336599,0.00415754,0.0101477,0.00693291,0.00625682,0.00576071,0.00913521,0.00946699,0.00577328,0.00470437,0.00585101,0.0142162,0.0143195,0.0110889,0.0110038,0.00953353,0.00568262,0.00401791,0.0053738,0.0391476,0.0187587,0.00503362,0.00245187,0.00188919,0.00184178,0.00346118,0.0145587,0.026908,0.0100563,0.00244659,0.00219669,0.00430407,0.00516407,0.00545945,0.0135651,0.00665725,0.00439467,0.00505763,0.00863983,0.012283,0.00684778,0.00475539,0.00582764,0.0177541,0.00642415,0.00588174,0.00816856,0.011552,0.00815251,0.00556547,0.00960161,0.0384726,0.0186567,0.00272659,0.0016387,0.00164165,0.00169431,0.00263584,0.0150754,0.0286357,0.0163915,0.00387966,0.0026317,0.00473007,0.0046545,0.00347275,0.00881265,0.00588615,0.0038839,0.00373416,0.00717343,0.011162,0.00625816,0.00277835,0.00387982,0.0132326,0.00834962,0.00467054,0.00544549,0.00792817,0.0058994,0.00411854,0.00732468,0.0310938,0.0201721,0.00378977,0.00163655,0.00190217,0.00118254,0.00227078,0.0130125,0.0250953,0.0175481,0.00346532,0.0029611,0.00332975,0.00215611,0.00179834,0.00803946,
